subject,trial,sensors,model_kind,window_ms,rmse_%BW,mae_%BW,metrics_json_path,outdir,lag_samples,lag_ms,within_cap,path
AB01,AB01_jump_2_lateral,lathigh,ridge,400,42.17612260327243,32.74682192381686,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lathigh_ridge_w400,,,,
AB01,AB01_jump_2_lateral,lathigh,ridge,300,28.99555882908597,22.46697956300362,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lathigh_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rathigh,ridge,400,43.93321927579035,34.07574591507405,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rathigh_ridge_w400,,,,
AB01,AB01_jump_2_lateral,rathigh,ridge,300,35.18444081614388,27.71346842661292,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rathigh_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rathigh,ridge,200,31.516995191955967,24.204564866582192,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rathigh_ridge_w200,,,,
AB01,AB01_jump_2_lateral,lpthigh,ridge,400,41.83355112302989,32.231514595691294,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpthigh_ridge_w400,,,,
AB01,AB01_jump_2_lateral,lpthigh,ridge,300,30.11423325050676,22.719487646711165,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpthigh_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rpthigh,ridge,400,37.724721815775546,29.28656950904838,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpthigh_ridge_w400,,,,
AB01,AB01_jump_2_lateral,rpthigh,ridge,300,29.48852365851417,23.09886134614761,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpthigh_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rpthigh,ridge,200,27.7555331519547,21.19996251018873,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpthigh_ridge_w200,,,,
AB01,AB01_jump_2_lateral,lshank,ridge,400,35.86820357790638,27.59232054026392,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lshank_ridge_w400,,,,
AB01,AB01_jump_2_lateral,lshank,ridge,300,32.43433671375231,25.433311194159,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lshank_ridge_w300,,,,
AB01,AB01_jump_2_lateral,lshank,ridge,200,30.810758711487168,23.420851168705774,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lshank_ridge_w200,,,,
AB01,AB01_jump_2_lateral,rshank,ridge,400,33.22769726817308,26.337024416389045,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rshank_ridge_w400,,,,
AB01,AB01_jump_2_lateral,rshank,ridge,300,28.990843038723,23.52358192908722,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rshank_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rshank,ridge,200,27.053641806528383,21.470737435990745,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rshank_ridge_w200,,,,
AB01,AB01_jump_2_lateral,lpelvis,ridge,400,36.01472161766472,27.962805400717,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpelvis_ridge_w400,,,,
AB01,AB01_jump_2_lateral,lpelvis,ridge,300,27.52117582592119,21.24103190923871,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_lpelvis_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rpelvis,ridge,400,38.33733519410597,30.01010109704588,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpelvis_ridge_w400,,,,
AB01,AB01_jump_2_lateral,rpelvis,ridge,300,30.13896389320833,23.57066599173077,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpelvis_ridge_w300,,,,
AB01,AB01_jump_2_lateral,rpelvis,ridge,200,25.00081274961079,19.700396211643447,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_lateral_rpelvis_ridge_w200,,,,
AB01,AB01_jump_2_90-2,lathigh,ridge,400,46.638341874987,36.28225382841815,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lathigh_ridge_w400,,,,
AB01,AB01_jump_2_90-2,lathigh,ridge,300,39.472744258473234,30.41554186329646,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lathigh_ridge_w300,,,,
AB01,AB01_jump_2_90-2,lathigh,ridge,200,25.812599983739823,19.51188949763929,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lathigh_ridge_w200,,,,
AB01,AB01_jump_2_90-2,rathigh,ridge,400,55.11084645429762,43.1653061421808,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rathigh_ridge_w400,,,,
AB01,AB01_jump_2_90-2,rathigh,ridge,300,43.21853175752489,34.149884300101576,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rathigh_ridge_w300,,,,
AB01,AB01_jump_2_90-2,rathigh,ridge,200,26.99013110649342,20.708629974584845,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rathigh_ridge_w200,,,,
AB01,AB01_jump_2_90-2,lpthigh,ridge,400,47.3478803372687,36.657349242991366,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpthigh_ridge_w400,,,,
AB01,AB01_jump_2_90-2,lpthigh,ridge,300,36.785857805324085,28.456760252212643,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpthigh_ridge_w300,,,,
AB01,AB01_jump_2_90-2,rpthigh,ridge,400,52.679404020298655,39.239841378702494,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpthigh_ridge_w400,,,,
AB01,AB01_jump_2_90-2,rpthigh,ridge,300,39.04803422442865,29.21811366273129,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpthigh_ridge_w300,,,,
AB01,AB01_jump_2_90-2,rpthigh,ridge,200,26.120269674647776,19.846942491695174,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpthigh_ridge_w200,,,,
AB01,AB01_jump_2_90-2,lshank,ridge,400,48.96432897000214,37.20291699008984,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lshank_ridge_w400,,,,
AB01,AB01_jump_2_90-2,lshank,ridge,300,45.4527651034964,35.252379642743165,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lshank_ridge_w300,,,,
AB01,AB01_jump_2_90-2,lshank,ridge,200,32.22492886127041,24.641117753947206,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lshank_ridge_w200,,,,
AB01,AB01_jump_2_90-2,rshank,ridge,400,51.26103041153572,40.67567548361785,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rshank_ridge_w400,,,,
AB01,AB01_jump_2_90-2,rshank,ridge,300,42.62748848196251,32.71241152377397,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rshank_ridge_w300,,,,
AB01,AB01_jump_2_90-2,rshank,ridge,200,29.76880681880232,22.86476830382876,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rshank_ridge_w200,,,,
AB01,AB01_jump_2_90-2,lpelvis,ridge,400,44.7430046042028,33.341808944796405,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpelvis_ridge_w400,,,,
AB01,AB01_jump_2_90-2,lpelvis,ridge,300,39.25195682816829,30.1617415498318,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_lpelvis_ridge_w300,,,,
AB01,AB01_jump_2_90-2,rpelvis,ridge,400,45.02587437450912,33.90913846942431,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpelvis_ridge_w400,,,,
AB01,AB01_jump_2_90-2,rpelvis,ridge,300,37.8769175538041,28.75491336770193,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_90-2_rpelvis_ridge_w300,,,,
AB01,AB01_jump_2_180,lathigh,ridge,400,56.36783954881861,40.750333531139646,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_ridge_w400,,,,
AB01,AB01_jump_2_180,lathigh,ridge,300,58.91198010838261,41.26073319399343,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_ridge_w300,,,,
AB01,AB01_jump_2_180,lathigh,ridge,200,52.778005612644336,35.34970091855943,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_ridge_w200,,,,
AB01,AB01_jump_2_180,lathigh,hgb,400,40.21917642207859,13.436579449425654,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_hgb_w400,,,,
AB01,AB01_jump_2_180,lathigh,hgb,300,42.75484599156718,13.6888142015229,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_hgb_w300,,,,
AB01,AB01_jump_2_180,lathigh,hgb,200,43.06935030756028,13.418609730128304,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_hgb_w200,,,,
AB01,AB01_jump_2_180,lathigh,rf,400,39.99294420190274,14.040632306160369,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_rf_w400,,,,
AB01,AB01_jump_2_180,lathigh,rf,300,42.74917390423021,14.120175496801648,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_rf_w300,,,,
AB01,AB01_jump_2_180,lathigh,rf,200,42.35704985684464,14.50866339890927,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lathigh_rf_w200,,,,
AB01,AB01_jump_2_180,rathigh,ridge,400,68.5402658133057,47.40829858715362,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_ridge_w400,,,,
AB01,AB01_jump_2_180,rathigh,ridge,300,70.56591285247792,47.2745337048443,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_ridge_w300,,,,
AB01,AB01_jump_2_180,rathigh,ridge,200,62.66754303850576,41.35444331201168,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_ridge_w200,,,,
AB01,AB01_jump_2_180,rathigh,hgb,400,49.077595124120776,16.409882612558896,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_hgb_w400,,,,
AB01,AB01_jump_2_180,rathigh,hgb,300,46.02030565519204,15.16618697572662,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_hgb_w300,,,,
AB01,AB01_jump_2_180,rathigh,hgb,200,41.05929347290069,13.073256810545509,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_hgb_w200,,,,
AB01,AB01_jump_2_180,rathigh,rf,400,48.38030809170871,16.73758870217141,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_rf_w400,,,,
AB01,AB01_jump_2_180,rathigh,rf,300,48.3501683551784,16.517100194846034,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_rf_w300,,,,
AB01,AB01_jump_2_180,rathigh,rf,200,42.057320520574,14.149969574702531,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rathigh_rf_w200,,,,
AB01,AB01_jump_2_180,lpthigh,ridge,400,51.39951780563963,41.163793739657926,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpthigh_ridge_w400,,,,
AB01,AB01_jump_2_180,lpthigh,ridge,300,42.34333665584749,33.37642185504518,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpthigh_ridge_w300,,,,
AB01,AB01_jump_2_180,lpthigh,ridge,200,25.7825482532855,19.978949103080765,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpthigh_ridge_w200,,,,
AB01,AB01_jump_2_180,rpthigh,ridge,400,62.18015195073355,47.90267235779328,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_ridge_w400,,,,
AB01,AB01_jump_2_180,rpthigh,ridge,300,58.42980189344042,43.76798614782846,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_ridge_w300,,,,
AB01,AB01_jump_2_180,rpthigh,ridge,200,52.72716218564012,38.533411302458205,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_ridge_w200,,,,
AB01,AB01_jump_2_180,rpthigh,hgb,400,29.653557008215262,10.884847178716145,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_hgb_w400,,,,
AB01,AB01_jump_2_180,rpthigh,hgb,200,26.650775125835537,10.480017255490589,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_hgb_w200,,,,
AB01,AB01_jump_2_180,rpthigh,rf,400,33.33040461473228,12.746781929834563,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_rf_w400,,,,
AB01,AB01_jump_2_180,rpthigh,rf,300,30.03337529076192,10.967018060109586,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpthigh_rf_w300,,,,
AB01,AB01_jump_2_180,lshank,ridge,400,56.11441096876965,44.123868907086944,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_ridge_w400,,,,
AB01,AB01_jump_2_180,lshank,ridge,300,57.30317973129284,43.77723754005128,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_ridge_w300,,,,
AB01,AB01_jump_2_180,lshank,ridge,200,56.47323343028178,42.12773650570547,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_ridge_w200,,,,
AB01,AB01_jump_2_180,lshank,hgb,400,25.42054958844984,9.746765592411895,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_hgb_w400,,,,
AB01,AB01_jump_2_180,lshank,hgb,300,31.425060770295307,11.861717369145682,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_hgb_w300,,,,
AB01,AB01_jump_2_180,lshank,hgb,200,31.523914949791987,11.597026093494907,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_hgb_w200,,,,
AB01,AB01_jump_2_180,lshank,rf,400,28.5053372278122,10.70867897834425,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_rf_w400,,,,
AB01,AB01_jump_2_180,lshank,rf,300,29.14924921897752,11.12761550588689,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_rf_w300,,,,
AB01,AB01_jump_2_180,lshank,rf,200,26.78417913917804,10.065184868819514,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lshank_rf_w200,,,,
AB01,AB01_jump_2_180,rshank,ridge,400,58.86098313284194,44.414570016787,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_ridge_w400,,,,
AB01,AB01_jump_2_180,rshank,ridge,300,65.1935885683188,49.87045844325967,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_ridge_w300,,,,
AB01,AB01_jump_2_180,rshank,ridge,200,54.99464163004842,40.35041743730204,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_ridge_w200,,,,
AB01,AB01_jump_2_180,rshank,hgb,400,31.481191213327666,12.068811828726492,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_hgb_w400,,,,
AB01,AB01_jump_2_180,rshank,hgb,300,35.84758966744789,12.998995564945574,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_hgb_w300,,,,
AB01,AB01_jump_2_180,rshank,hgb,200,31.95044533148926,11.674106399361705,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_hgb_w200,,,,
AB01,AB01_jump_2_180,rshank,rf,400,30.50613939275142,11.454273823468906,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_rf_w400,,,,
AB01,AB01_jump_2_180,rshank,rf,300,31.599401690913528,12.572710511705846,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_rf_w300,,,,
AB01,AB01_jump_2_180,rshank,rf,200,29.7228761844412,11.906549890597764,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rshank_rf_w200,,,,
AB01,AB01_jump_2_180,lpelvis,ridge,400,41.1889937621858,32.70237769194708,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpelvis_ridge_w400,,,,
AB01,AB01_jump_2_180,lpelvis,ridge,300,45.49797398425298,35.94869824776363,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_lpelvis_ridge_w300,,,,
AB01,AB01_jump_2_180,rpelvis,ridge,400,44.88842922366917,34.24320182695731,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpelvis_ridge_w400,,,,
AB01,AB01_jump_2_180,rpelvis,ridge,300,46.114139350731854,35.57551318727247,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_2_180_rpelvis_ridge_w300,,,,
AB01,AB01_jump_1_vertical,lathigh,ridge,400,38.18307713720417,28.391760295614777,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lathigh_ridge_w400,,,,
AB01,AB01_jump_1_vertical,lathigh,ridge,300,34.400792678087136,23.976723171263675,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lathigh_ridge_w300,,,,
AB01,AB01_jump_1_vertical,rathigh,ridge,400,38.727715853853496,29.7597135902797,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rathigh_ridge_w400,,,,
AB01,AB01_jump_1_vertical,rathigh,ridge,300,37.02000287865801,26.97111301806252,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rathigh_ridge_w300,,,,
AB01,AB01_jump_1_vertical,rathigh,ridge,200,29.392723489521067,20.42650884752223,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rathigh_ridge_w200,,,,
AB01,AB01_jump_1_vertical,lpthigh,ridge,400,39.38484650612703,29.446186888928764,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lpthigh_ridge_w400,,,,
AB01,AB01_jump_1_vertical,lpthigh,ridge,300,35.75754481607445,24.41037530432097,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_lpthigh_ridge_w300,,,,
AB01,AB01_jump_1_vertical,rpthigh,ridge,400,37.73966097255239,28.23050909161749,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_jump_1_vertical_rpthigh_ridge_w400,,,,
