trial,sensortag,model_kind,window_ms,rmse_%BW,mae_%BW,rmse_N,mae_N,metrics_path,outdir,issues
AB01_lunges_2_right,rpthigh,rf,300,22.25462982562508,6.582538439135878,172.1940154421988,50.93204131089582,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rpthigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rpthigh_rf_w300,RMSE_HIGH
AB01_lunges_2_right,rpthigh,rf,200,21.72213605000887,6.612865684577555,168.07387315541257,51.16669676060769,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rpthigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rpthigh_rf_w200,RMSE_HIGH
AB01_lunges_2_right,rshank,ridge,400,24.148942499110863,12.255668149373657,186.8511590705765,94.8275809170165,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_ridge_w400,RMSE_HIGH
AB01_lunges_2_right,rshank,ridge,300,23.96416895396432,12.183396070727971,185.42148358571905,94.26837954975652,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_ridge_w300,RMSE_HIGH
AB01_lunges_2_right,rshank,ridge,200,24.18710092119604,12.486822280115394,187.1464078333404,96.61612371778868,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_ridge_w200,RMSE_HIGH
AB01_lunges_2_right,rshank,hgb,400,22.42038804010689,6.630245262533738,173.4765608167027,51.3011703213191,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_hgb_w400,RMSE_HIGH
AB01_lunges_2_right,rshank,hgb,300,22.78637378918762,6.847566258594879,176.30835609807232,52.98267997773123,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_hgb_w300,RMSE_HIGH
AB01_lunges_2_right,rshank,hgb,200,22.39793963373732,6.879765740008338,173.30286746555095,53.23182175376544,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_hgb_w200,RMSE_HIGH
AB01_lunges_2_right,rshank,rf,400,22.29964591209228,6.884414850109275,172.5423250186338,53.267793996071234,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_rf_w400,RMSE_HIGH
AB01_lunges_2_right,rshank,rf,300,22.13466518029153,6.752409954454972,171.26579537505137,52.24641313200627,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_rf_w300,RMSE_HIGH
AB01_lunges_2_right,rshank,rf,200,22.471118347997542,7.092067648504003,173.8690838776908,54.8744964869042,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_right_rshank_rf_w200,RMSE_HIGH
AB01_lunges_2_left,lathigh,ridge,400,25.38801123576422,12.256761860077956,196.43838756392847,94.83604344546032,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w400,RMSE_HIGH
AB01_lunges_2_left,lathigh,ridge,300,25.75885027500754,12.37230098814776,199.3077349199787,95.73002130799578,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w300,RMSE_HIGH
AB01_lunges_2_left,lathigh,ridge,200,24.92680090242049,12.301676731471618,192.86979712301056,95.18356987564336,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_ridge_w200,RMSE_HIGH
AB01_lunges_2_left,lathigh,hgb,400,24.3026641837225,7.519101837163004,188.04057243495143,58.1786508247861,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_hgb_w400,RMSE_HIGH
AB01_lunges_2_left,lathigh,hgb,300,24.837299798055906,7.602340581792219,192.1772870849733,58.822706187215374,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_hgb_w300,RMSE_HIGH
AB01_lunges_2_left,lathigh,hgb,200,23.6557345618387,7.246106591487158,183.03498886993495,56.06636462106656,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_hgb_w200,RMSE_HIGH
AB01_lunges_2_left,lathigh,rf,400,24.144405356950728,7.650088662178506,186.81605317426155,59.1921544213938,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_rf_w400,RMSE_HIGH
AB01_lunges_2_left,lathigh,rf,300,24.828418230023384,7.84325851286746,192.10856642437705,60.68679587412202,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_rf_w300,RMSE_HIGH
AB01_lunges_2_left,lathigh,rf,200,23.373803078544853,7.373357203183141,180.8535590026072,57.050959465694206,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lathigh_rf_w200,RMSE_HIGH
AB01_lunges_2_left,lpthigh,ridge,400,22.966591198007468,11.502285551247216,177.70277872026062,88.99832310629829,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_ridge_w400,RMSE_HIGH
AB01_lunges_2_left,lpthigh,ridge,300,22.028657100127077,11.129032586863111,170.44556348910837,86.11029813277133,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_ridge_w300,RMSE_HIGH
AB01_lunges_2_left,lpthigh,ridge,200,22.755696272034168,10.987271583821478,176.07099043960753,85.013429906334,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_ridge_w200,RMSE_HIGH
AB01_lunges_2_left,lpthigh,hgb,400,23.143310343515232,7.163011132065699,179.07013371600434,55.42341792031668,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_hgb_w400,RMSE_HIGH
AB01_lunges_2_left,lpthigh,hgb,300,23.065050876620028,7.111560966602036,178.46460525039336,55.02532499961788,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_hgb_w300,RMSE_HIGH
AB01_lunges_2_left,lpthigh,hgb,200,22.45588491767473,6.951652730687347,173.75121602022486,53.78804352335072,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_hgb_w200,RMSE_HIGH
AB01_lunges_2_left,lpthigh,rf,400,23.44020445249612,7.423308487237056,181.3673361043221,57.43745487115063,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_rf_w400,RMSE_HIGH
AB01_lunges_2_left,lpthigh,rf,300,22.960163435768838,7.221395114585585,177.65304425157476,55.87516088195563,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_rf_w300,RMSE_HIGH
AB01_lunges_2_left,lpthigh,rf,200,22.4670440960132,7.207485303378876,173.83755956950844,55.767534457050175,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lunges_2_left_lpthigh_rf_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,ridge,200,30.154729422139688,19.437784417227387,233.32061617993708,150.39882381005515,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,hgb,400,37.37954809677329,15.650120813936464,289.222266675802,121.09197799391214,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,hgb,300,37.80095759909491,15.49975646241288,292.48290030210046,119.92854181586368,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,hgb,200,36.72447976896997,14.834871719904193,284.15371030630536,114.78403145932675,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_hgb_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,rf,400,37.92537588593169,15.782985055695558,293.44558018366814,122.12000800278868,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,rf,300,39.23071500455359,16.618071885527446,303.5455722352309,128.5814479637479,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-r,lshank,rf,200,36.65534564185199,15.024568795439878,283.6187886722089,116.25180249888456,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-r_lshank_rf_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,ridge,400,40.59208235057866,27.0786990423038,314.0790797184254,209.51999460697152,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,ridge,300,44.16304356577888,29.735828524253183,341.70920232444854,230.0793927471229,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,ridge,200,42.13233242109423,29.84680245705169,325.9966827747484,230.9380476538869,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,hgb,300,26.8060736307354,11.182202779588836,207.4105699750017,86.52169967299088,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,hgb,200,30.18253792674285,12.384242875906097,233.535783006282,95.82242102981456,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_hgb_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,rf,400,21.851679949154025,9.246125740417764,169.07621218979,71.54140648489934,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,rf,300,29.407707157357443,12.774039571299843,227.5405711104178,98.83845224272932,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-r-c,lshank,rf,200,24.20157017957727,8.993791954970737,187.2583629510241,69.58898723154367,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-r-c_lshank_rf_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-l,rshank,ridge,200,20.051773380459636,14.116642541574407,155.14953077955124,109.22677136588088,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-l_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-l_rshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-l,rshank,hgb,400,21.998052220596623,6.659554470062975,170.20875986039084,51.527948756792185,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-l_rshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-l_rshank_hgb_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-l,rshank,rf,400,20.810088173771803,5.892952240605686,161.0169511883729,45.5964047512749,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-l_rshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-l_rshank_rf_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,ridge,400,29.122077185221013,18.68116992856517,225.3305243822452,144.5445594180913,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w400,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,ridge,300,31.6122907664826,20.997676492194277,244.59841961240488,162.46840583184763,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,ridge,200,32.51455709151343,23.185835596217192,251.57965734687576,179.3991705985686,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,hgb,300,23.28563117318865,9.0962242640246,180.1713335712504,70.38155177857071,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_hgb_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,hgb,200,21.36143817002236,8.495642095644707,165.28299248010924,65.73457917167354,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_hgb_w200,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,rf,300,25.85099002812656,10.28128961196954,200.02066136250923,79.55093192207143,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w300,RMSE_HIGH
AB01_lift_weight_2_0lbs-l-c,rshank,rf,200,28.650881317304616,11.714899471727646,221.68467139830244,90.64341201558577,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_2_0lbs-l-c_rshank_rf_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,ridge,400,33.26298317715759,19.489846237921952,257.3705644057009,150.80164938059357,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,ridge,300,33.62232540019484,19.902472366502128,260.15095575741253,153.99432211940393,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,ridge,200,33.66783054642775,20.723429143163976,260.5030494077912,160.34643154497232,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,hgb,400,41.74172643763519,18.073096257576267,322.9743897384421,139.8396217079303,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,hgb,300,38.40318007949652,16.21171752507335,297.1425647360831,125.4373026974686,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,hgb,200,33.1226596866021,13.213400380783073,256.28481885572137,102.2379831540788,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_hgb_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,rf,400,45.45420432035308,19.715752122321216,351.6994900377723,152.5495841542351,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,rf,300,46.47643855916026,20.38075873396259,359.6089731287931,157.69503746670884,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-r,lshank,rf,200,39.01644844525307,17.310303164293572,301.88769612091073,133.93755069110833,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-r_lshank_rf_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,ridge,400,32.10787844380804,22.604846715393855,248.4330029252254,174.90380001275707,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_ridge_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,ridge,300,34.627991542453984,23.83823679229455,267.9322440819872,184.4470901780936,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_ridge_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,ridge,200,38.59358811675995,26.788903658656583,298.6158368042217,207.27771822862584,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,hgb,400,21.721820135107095,6.56600996669355,168.07142878065102,50.80415313386162,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_hgb_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,hgb,300,28.33687854124392,8.091815669445207,219.25509160778037,62.60999366232946,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_hgb_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,hgb,200,26.456603313908683,8.728674678842461,204.7065619729023,67.53765639848437,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_hgb_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,rf,400,24.50573700069127,7.1043375284496895,189.61183756292712,54.96943403083984,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_rf_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,rf,300,28.83688824137318,8.981639333712831,223.12389008701496,69.49495697047244,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_rf_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-r-c,lshank,rf,200,32.09750189357882,11.352164517811213,248.3527149193405,87.83676958902014,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-r-c_lshank_rf_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,lshank,ridge,400,35.84244688102127,19.380141968638693,277.3290277158503,149.95281842779625,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_lshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_lshank_ridge_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,lshank,ridge,300,35.400512902959825,18.95374846011682,273.90958704939084,146.65362131842323,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_lshank_ridge_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,lshank,ridge,200,69.71153379144292,25.377301301927567,539.3892875432686,196.35552002010036,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_lshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,rshank,ridge,400,42.319264399296735,25.38280054305864,327.44305902065565,196.39807010606737,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_ridge_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,rshank,ridge,300,42.86007670535299,26.183588950261832,331.62756549459186,202.5941278448982,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_ridge_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,rshank,ridge,200,43.61188847752892,27.16064772788849,337.4446691230075,210.15406820611045,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_ridge_w200,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,rshank,hgb,400,42.71651341036047,18.790457561513737,330.51675212997634,145.39016666939315,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_hgb_w400,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,rshank,hgb,300,44.44388593834704,19.846029863839064,343.8822052554226,153.5576012549675,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_hgb_w300,RMSE_HIGH
AB01_lift_weight_1_25lbs-l-l,rshank,hgb,200,43.84506284879869,19.57691249014014,339.2488434274895,151.4753198795605,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_lift_weight_1_25lbs-l-l_rshank_hgb_w200,RMSE_HIGH
