subject,trial,task,sensortag,rmse_%BW,mae_%BW,window_ms,bw_kg,outdir,fz_mean,fz_std,fz_min,fz_max,fz_ptp,fz_absmean,fz_p95,fz_p05,kin_rom_knee_deg,kin_knee_peak1_deg,kin_knee_peak2_deg,kin_knee_peak3_deg,kin_frontal_excursion_deg,kin_knee_var_deg,kin_omega_knee_peak_dps,kin_omega_thigh_peak_dps,kin_omega_shank_peak_dps,kin_jerk_rms,stance_count,stance_mean_dur_s,fz_peak_N,fz_peak_%BW,fz_impulse_Ns,fz_stance_dur_s,fz_ttp_s,fz_loading_rate_Ns,lag_ms
AB01,AB01_normal_walk_1_1-8,normal,lpthigh,4.147647940119084,1.8756781787051144,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_lpthigh_hgb_w300,373.0948767346742,392.75359185046585,-124.73621378210596,1173.0929148301975,1297.8291286123035,379.3765810187856,1034.006070405443,-20.836776520596977,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,rpthigh,3.767007841329114,1.7421303839400166,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_rpthigh_hgb_w300,385.5877443954375,393.02653891047794,-122.86139761857106,1172.2295881371851,1295.0909857557565,391.155931520211,1042.3078186305406,-17.984632574133563,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,lshank,4.358483258616486,1.5276305563493169,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_lshank_hgb_w300,387.9758407205248,394.53775525749415,-83.71108878140014,1172.695691429606,1256.4067802110062,391.6412919705997,1042.182099642719,-12.4421981130564,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,rshank,8.430824403293041,2.532824605299349,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_rshank_hgb_w300,378.9215111838416,390.3581446124334,-131.91192210099288,1173.531079179818,1305.443001280811,384.2273697227085,1041.0465744083606,-17.755329579089235,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,lpelvis,8.518821963443933,2.8623436368692263,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_lpelvis_hgb_w300,382.1901593920151,392.4278032110191,-150.07374098446667,1171.3960868206825,1321.4698278051492,389.80903983290506,1040.425733442028,-25.860336750881764,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_normal_walk_1_1-8,normal,rpelvis,5.250125033189924,2.10741440336149,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-8_rpelvis_hgb_w300,386.4853688557467,393.43139736078535,-293.67387045366667,1173.1678746510113,1466.841745104678,394.1062258156606,1044.7026334226382,-24.70131728481317,33.53414564565518,19.35641187806778,19.254006810170004,19.244159045659927,792.0911845742603,6.64914904379672,453.983631563341,263.919301831236,277.836522604811,457493.1474758254,79.0,0.03455696202528503,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lathigh,11.357443881989044,3.851507289573562,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lathigh_hgb_w300,401.1424607538118,687.9641565285326,-251.47848228663804,2305.462460422566,2556.940942709204,414.1867463461902,1991.738632612592,-36.081941554096055,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rathigh,9.885892681270334,3.650383571573596,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rathigh_hgb_w300,388.3323943062711,680.541871816337,-150.51724502452154,2304.3618984330537,2454.879143457575,398.56772228327895,1978.1144184982124,-28.66588965483366,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lpthigh,10.179958815825067,3.088921858645024,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lpthigh_hgb_w300,397.77181058312016,685.6678652349707,-99.33753618260216,2305.459466041428,2404.79700222403,406.1222975968345,1996.306695998184,-23.806448148054383,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rpthigh,9.095638795162891,3.8252732761829336,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rpthigh_hgb_w300,398.9117890954078,689.6825583546013,-191.99703901114896,2305.0232428337586,2497.0202818449075,413.97100405257294,2014.461647653745,-43.43582224452228,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lshank,11.555662647637975,3.678357310797909,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lshank_hgb_w300,400.9698245403157,689.767413816212,-122.03018733842477,2305.702549566241,2427.7327369046657,410.44081849256816,2010.1803009581213,-25.54728859807045,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rshank,9.200793257754995,3.360343758352081,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rshank_hgb_w300,391.3622605348064,688.5542719442699,-139.6145493567129,2305.4897503289626,2445.1042996856754,403.9471485464366,2000.298585223377,-34.530853859360334,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lpelvis,11.541676678243906,4.108436060536784,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lpelvis_hgb_w300,387.3500118074694,672.4828180393255,-438.3368440121485,2304.6219605183924,2742.958804530541,400.6075727566956,1965.6399894663025,-34.42116659968549,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rpelvis,17.04431257850461,5.0084561733763175,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rpelvis_hgb_w300,402.11426566874,691.082897172822,-313.1603805594821,2306.368118630671,2619.528499190153,417.6843796111919,2003.1126750889173,-41.1836179879397,51.420520528082164,21.87659186578145,21.83607982907739,21.80672452154749,935.9216847372884,9.433796450510323,490.58877366521705,546.817786912971,639.953590737104,698569.6384637504,96.0,0.021197916666647387,,,,,,,
AB01,AB01_cutting_1_right-slow,cutting,lathigh,13.359523639496468,4.689101666042628,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_hgb_w300,629.3477664680365,427.9919127752543,-44.54767894132816,1536.8334932657738,1581.3811722071018,630.6550732681998,1379.2576079372425,-3.557783582584012,54.98626758807225,34.91257972011206,34.912149084382825,34.691942096482485,732.4182840790535,9.336597136344679,662.9403738227279,438.100190573017,426.505179475733,410602.78608025075,24.0,0.04541666666662536,,,,,,,
AB01,AB01_cutting_1_right-slow,cutting,rathigh,13.65005926036433,5.236977976193121,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rathigh_hgb_w300,634.7631185054024,425.31945012886615,-119.1114319816651,1536.401134492551,1655.512566474216,638.9874368314806,1346.0341323575692,-8.561218746617502,54.98626758807225,34.91257972011206,34.912149084382825,34.691942096482485,732.4182840790535,9.336597136344679,662.9403738227279,438.100190573017,426.505179475733,410602.78608025075,24.0,0.04541666666662536,,,,,,,
AB01,AB01_cutting_1_right-slow,cutting,lpthigh,12.183387363913006,4.420383160564028,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpthigh_hgb_w300,624.8702257293926,425.3388470161884,-80.40766820434527,1536.6007538446663,1617.0084220490116,627.1647575471172,1379.949158750211,-4.968303993503791,54.98626758807225,34.91257972011206,34.912149084382825,34.691942096482485,732.4182840790535,9.336597136344679,662.9403738227279,438.100190573017,426.505179475733,410602.78608025075,24.0,0.04541666666662536,,,,,,,
