subject,trial,task,sensortag,rmse_%BW,mae_%BW,window_ms,bw_kg,outdir,fz_mean,fz_std,fz_min,fz_max,fz_ptp,fz_absmean,fz_p95,fz_p05
AB01,AB01_normal_walk_1_1-2,normal,lshank,5.684572120670601,1.9573836890203915,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-2_lshank_hgb_w300,390.228910196006,357.09811509023103,-68.51372359169216,1012.0862897389526,1080.6000133306447,394.2924756678038,912.140033418261,-14.312986006250217
AB01,AB01_normal_walk_1_1-2,normal,rshank,5.227211713784525,2.0455499311229217,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-2_rshank_hgb_w300,379.4993229038733,357.87031317811443,-131.23812723578337,1011.8612380734148,1143.0993653091982,384.3385387174733,906.6106650026816,-16.68295262109885
AB01,AB01_normal_walk_1_1-2,normal,lpelvis,6.140927853498064,2.339121576272991,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-2_lpelvis_hgb_w300,383.58348707035077,357.57690484028967,-93.57199384406177,1011.2583843796456,1104.8303782237074,388.2217290209561,909.2058890682108,-15.19620003666646
AB01,AB01_normal_walk_1_1-2,normal,rpelvis,7.018974074969618,1.91877323814269,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_1-2_rpelvis_hgb_w300,395.2431191665784,359.1525013231222,-126.31180087071957,1012.2857572536108,1138.5975581243304,398.7075145623871,914.4824253834132,-11.172226100684531
AB01,AB01_normal_walk_1_0-6,normal,lathigh,6.432384114681583,1.7359576068080438,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_lathigh_hgb_w300,383.1166127463935,333.56562753230395,-130.8563795150265,790.0408404121548,920.8972199271814,386.77133839458907,765.3689886798019,-11.123802865850108
AB01,AB01_normal_walk_1_0-6,normal,rathigh,10.13847529424404,3.5364087082402498,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_rathigh_hgb_w300,353.4111288435911,330.41007555833255,-194.29560028684136,783.1549172281265,977.4505175149678,358.82287376289315,763.1684418094364,-13.760146172944168
AB01,AB01_normal_walk_1_0-6,normal,lpthigh,8.916558903811316,2.8918359446489807,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_lpthigh_hgb_w300,363.9474256936192,330.9707036514782,-225.46111399506697,784.182355295426,1009.6434692904929,367.69463029360855,762.925124363433,-9.25163886378798
AB01,AB01_normal_walk_1_0-6,normal,rpthigh,3.603209298136868,0.9333255763904552,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_rpthigh_hgb_w300,392.46821856625314,334.9342194342926,-55.34653834053893,789.8735997237594,845.2201380642983,393.9079669144184,766.0102132025953,-4.489165962379923
AB01,AB01_normal_walk_1_0-6,normal,lshank,5.578773614936296,1.2961107398275526,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_lshank_hgb_w300,387.9410919867302,334.5016764880459,-51.13170756734618,790.0619844847587,841.1936920521049,389.6996018625285,766.5883065146279,-5.994655747022636
AB01,AB01_normal_walk_1_0-6,normal,rshank,7.116926567701875,2.409362321087175,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_rshank_hgb_w300,375.338226800965,335.07152426779334,-174.488527851915,790.4254555063504,964.9139833582655,379.4111653164916,765.7530234080136,-13.995038578147534
AB01,AB01_normal_walk_1_0-6,normal,lpelvis,11.227176857281838,3.991031545690895,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_lpelvis_hgb_w300,357.48043573206553,324.70361175470697,-71.30539742754527,783.3197070093363,854.6251044368815,360.73217210103246,762.8381162251483,-10.904849087958253
AB01,AB01_normal_walk_1_0-6,normal,rpelvis,4.579481681032494,1.0058737713077437,300,78.9,E:\safestride\out_grid\AB01\AB01_normal_walk_1_0-6_rpelvis_hgb_w300,391.5683068744357,335.3498944368784,-36.59597269978696,789.7161096787625,826.3120823785495,392.72296676311936,766.4036388951714,-3.831609471635141
AB01,AB01_lunges_1,lunges,lathigh,3.5462299290754995,1.379941942568019,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_lathigh_hgb_w300,778.3456673044946,152.9485131102675,384.706012026998,1180.856955797737,796.1509437707391,778.3456673044946,1024.1478859537856,570.3882410428405
AB01,AB01_lunges_1,lunges,rathigh,3.0542929037632818,1.2681931663541828,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_rathigh_hgb_w300,778.5253944965499,153.52936641139155,369.65742891324766,1180.330305696913,810.6728767836653,778.5253944965499,1028.0007037336,571.8755819622854
AB01,AB01_lunges_1,lunges,lpthigh,3.0188417843165856,1.293634051887195,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_lpthigh_hgb_w300,775.9515208438711,153.0370266316523,378.3851648240228,1180.461261847064,802.0760970230411,775.9515208438711,1025.9783663444468,571.5862209235031
AB01,AB01_lunges_1,lunges,rpthigh,3.078475615790497,1.2724962735098222,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_rpthigh_hgb_w300,777.8257919403299,152.68691154455462,392.82611377713977,1179.310035117895,786.4839213407553,777.8257919403299,1024.6004701544437,572.0084025028002
AB01,AB01_lunges_1,lunges,lshank,4.968349161420727,1.8737145234038572,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_lshank_hgb_w300,778.9435447931875,150.00935688502975,394.80610783974015,1181.0576547697844,786.2515469300442,778.9435447931875,1022.3618529275267,570.4105669090029
AB01,AB01_lunges_1,lunges,rshank,4.3710857260698015,1.8001723801111336,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_rshank_hgb_w300,779.3917734605169,150.63341216530415,387.3838552900805,1181.2017902683076,793.8179349782272,779.3917734605169,1023.9098294804912,568.0690347980733
AB01,AB01_lunges_1,lunges,lpelvis,3.2094832689144743,1.2183031479227089,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_lpelvis_hgb_w300,777.9065777045336,154.33030972548974,355.9645326701463,1179.5691113036771,823.6045786335308,777.9065777045336,1029.8934875753494,572.1256658207571
AB01,AB01_lunges_1,lunges,rpelvis,3.084085335530044,1.1438303060324897,300,78.9,E:\safestride\out_grid\AB01\AB01_lunges_1_rpelvis_hgb_w300,777.3507192332796,155.18838607377845,374.766658528287,1179.5393518001245,804.7726932718374,777.3507192332796,1025.4764509990187,569.7926358307025
AB01,AB01_incline_walk_2_up10,incline,lathigh,4.225487630058693,0.9965641477469392,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_lathigh_hgb_w300,399.9407409709431,348.22696902773066,-36.86386988066451,938.1085152895836,974.9723851702481,401.5871447132844,872.8275927329985,-5.954920710593359
AB01,AB01_incline_walk_2_up10,incline,rathigh,14.965568267810546,4.3680797951980415,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_rathigh_hgb_w300,402.5977595195966,342.74269156028123,-143.7563834734351,937.77815155957,1081.534535033005,407.12692529125144,867.3061203085828,-15.036152661808591
AB01,AB01_incline_walk_2_up10,incline,lpthigh,15.433063271391935,4.417346513961582,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_lpthigh_hgb_w300,401.0018100612153,344.3402992665812,-68.02796973040437,937.6695397615374,1005.6975094919418,404.3273546519605,863.6632916123309,-12.031858158152602
AB01,AB01_incline_walk_2_up10,incline,rpthigh,4.573948076023596,1.6292728739901028,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_rpthigh_hgb_w300,392.4924490755075,345.6463242323443,-92.7793978008319,938.0522542655204,1030.8316520663523,396.58486446527013,869.9168013608827,-14.10078680517844
AB01,AB01_incline_walk_2_up10,incline,lshank,5.365722544767818,1.7247736687458637,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_lshank_hgb_w300,396.4439377456086,345.49213612083275,-53.42746802574805,938.308320369278,991.735788395026,399.5089836857234,871.6929348357214,-11.254801025307852
AB01,AB01_incline_walk_2_up10,incline,rshank,16.100783090360405,4.659343271973948,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_rshank_hgb_w300,401.83560722256107,344.39391730357033,-56.54543622780371,939.2092015902488,995.7546378180525,405.3392347533418,866.142009024121,-12.360996369634629
AB01,AB01_incline_walk_2_up10,incline,lpelvis,15.436095251199047,4.351241663634371,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_lpelvis_hgb_w300,397.2676037802085,344.5794525625865,-87.94432869184956,939.1237265345142,1027.0680552263636,401.2055087521703,862.6100990297044,-12.114873132725693
AB01,AB01_incline_walk_2_up10,incline,rpelvis,3.7239038049350186,1.2832561073424416,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_up10_rpelvis_hgb_w300,398.17651547825193,346.67404331447204,-51.04881219735831,939.0382559887012,990.0870681860595,400.3119175617662,871.6713150676028,-7.112166725437143
AB01,AB01_incline_walk_2_down10,incline,lathigh,10.884302879953411,3.903401662854459,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_lathigh_hgb_w300,392.6841506180833,390.7448079829656,-231.99885364532847,1522.868069397875,1754.8669230432033,401.4319206009617,1107.7248493706877,-28.38784384039768
AB01,AB01_incline_walk_2_down10,incline,rathigh,7.795124924276393,2.971736771412943,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_rathigh_hgb_w300,408.0222750581674,396.15122754539976,-162.12909655222407,1523.2292241644238,1685.358320716648,416.3675991271389,1119.7745596807692,-27.90834251377776
AB01,AB01_incline_walk_2_down10,incline,lpthigh,5.552440080856844,2.463441583475067,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_lpthigh_hgb_w300,403.16177378049656,393.92102304120425,-172.64093327887505,1521.524746640162,1694.165679919037,410.1856439981259,1104.354409556096,-22.81973369604501
AB01,AB01_incline_walk_2_down10,incline,rpthigh,10.794713979265188,3.959305307760298,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_rpthigh_hgb_w300,396.60305858112054,391.61262140127474,-144.4700868085362,1520.9220945565448,1665.3921813650811,405.72945677465515,1107.5531408265272,-30.635655386918675
AB01,AB01_incline_walk_2_down10,incline,lshank,10.563173395979748,3.4667999945069217,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_lshank_hgb_w300,397.67479144184284,392.75831565285006,-91.98252932966729,1522.5737774381514,1614.5563067678188,403.1069331293117,1118.1746832410352,-19.455915501852395
AB01,AB01_incline_walk_2_down10,incline,rshank,4.828165214555443,2.048573205526299,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_rshank_hgb_w300,403.30030758267793,395.34896803066096,-107.59302514043404,1520.944478984013,1628.537504124447,408.26158427849236,1116.8236137380254,-17.478443117055907
AB01,AB01_incline_walk_2_down10,incline,lpelvis,6.113089042866244,2.8309798630335523,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_lpelvis_hgb_w300,402.89203834437376,391.5784165017702,-191.52315710599387,1520.810008804232,1712.333165910226,410.3455631629393,1113.7495215705794,-24.750325874411683
AB01,AB01_incline_walk_2_down10,incline,rpelvis,6.571213869153176,2.9518969195150846,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_2_down10_rpelvis_hgb_w300,401.73240810991234,388.85393578691014,-128.00149674571432,1520.086978598709,1648.0884753444234,409.3229689616413,1106.6547964249944,-26.67778253096409
AB01,AB01_incline_walk_1_up5,incline,lathigh,5.9967989381813815,1.4412905545132673,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_lathigh_hgb_w300,385.7758328386396,349.5592861728632,-42.69905093920492,997.5774320090676,1040.2764829482726,388.0703987116314,875.6561331860374,-7.969157757213908
AB01,AB01_incline_walk_1_up5,incline,rathigh,3.58786930680474,1.2152806943635033,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_rathigh_hgb_w300,386.69553499672713,349.0178455600226,-74.52324473705505,997.2241351708948,1071.7473799079498,389.29969059774385,871.4943505699376,-8.487989075490672
AB01,AB01_incline_walk_1_up5,incline,lpthigh,8.56578439776263,2.859822408933706,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_lpthigh_hgb_w300,367.31803802571085,345.8841378152987,-119.11257128405556,997.130175751238,1116.2427470352936,372.93134338184444,863.0560212857916,-18.26255245523499
AB01,AB01_incline_walk_1_up5,incline,rpthigh,3.3446831812809448,1.3539602494362386,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_rpthigh_hgb_w300,383.4446250068262,349.4391537525638,-93.97264944334074,997.4607081134376,1091.4333575567784,386.93155294823885,873.8767435348112,-11.024446644018182
AB01,AB01_incline_walk_1_up5,incline,lshank,3.8763307816098735,1.3338432564037932,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_lshank_hgb_w300,382.5825299702465,349.04767170170294,-82.79450620911086,996.5324371876618,1079.3269433967725,385.5467564533261,875.9757035247094,-8.330352238178905
AB01,AB01_incline_walk_1_up5,incline,rshank,6.020600243933202,2.2342025457297763,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_rshank_hgb_w300,374.6291874811761,349.18457761230366,-106.13446574281735,996.437176620817,1102.5716423636343,381.36775544209013,860.7701045608803,-18.895276634551625
AB01,AB01_incline_walk_1_up5,incline,lpelvis,4.64840081374694,1.8617011190017885,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_lpelvis_hgb_w300,376.1285536928641,347.41003765548163,-83.99809404019872,996.4894275508618,1080.4875215910606,379.57316390525096,865.3544722041458,-10.408207815792633
AB01,AB01_incline_walk_1_up5,incline,rpelvis,3.963802485823383,1.390316574688065,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_up5_rpelvis_hgb_w300,384.4129435933687,348.8458524456062,-46.548004958139934,997.6969183981596,1044.2449233562995,387.5837482374933,872.7235374614952,-10.553003393818056
AB01,AB01_incline_walk_1_down5,incline,lathigh,9.651860965876184,3.142227044263736,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_lathigh_hgb_w300,392.97202069464913,372.10583213876595,-93.04949881617532,1149.261195962103,1242.3106947782785,398.65332184377365,1043.9492497032854,-19.822480546636108
AB01,AB01_incline_walk_1_down5,incline,rathigh,5.480440532691948,2.131510826323903,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_rathigh_hgb_w300,387.46988687913387,370.9077631762661,-185.5501968177892,1148.3654735463572,1333.9156703641463,393.40420413978364,1036.2681033185218,-17.8209562448625
AB01,AB01_incline_walk_1_down5,incline,lpthigh,4.310519575620339,1.7823202771935185,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_lpthigh_hgb_w300,384.21115544836755,374.5944524855672,-229.5596207998716,1149.1191794472238,1378.6788002470953,389.97352763413136,1044.0607358028572,-17.49334524052988
AB01,AB01_incline_walk_1_down5,incline,rpthigh,9.339309246932247,3.082593992587764,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_rpthigh_hgb_w300,389.00600434839515,371.14014464220224,-104.27753427626432,1149.0421426123569,1253.3196768886212,394.64909197671756,1036.842895630827,-19.23330122635508
AB01,AB01_incline_walk_1_down5,incline,lshank,9.005730241973788,2.9672722122191995,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_lshank_hgb_w300,373.48663147302915,367.15493903817617,-100.40378249643832,1148.4342666552652,1248.8380491517034,378.29785418702124,1034.697031406729,-15.844510897075748
AB01,AB01_incline_walk_1_down5,incline,rshank,4.389148136061728,1.529779258848204,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_rshank_hgb_w300,384.3910711046229,370.22552650943095,-85.51551455543155,1149.0232245766474,1234.538739132079,387.83626965609466,1027.9199480470409,-11.43178508096714
AB01,AB01_incline_walk_1_down5,incline,lpelvis,5.333030478748961,2.1270681351369785,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_lpelvis_hgb_w300,381.92406239701387,374.36771077349175,-327.47824172849664,1148.6415376683058,1476.1197793968024,390.8403140439863,1035.1503663340984,-25.53545828296699
AB01,AB01_incline_walk_1_down5,incline,rpelvis,9.299888859897528,3.0877663877142405,300,78.9,E:\safestride\out_grid\AB01\AB01_incline_walk_1_down5_rpelvis_hgb_w300,384.45360614423356,370.19757435565185,-160.59740065768233,1148.0610130236607,1308.658413681343,392.3573431716893,1024.1841855566656,-25.394781699624
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,lathigh,5.578659690965546,1.7293770475390746,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_lathigh_hgb_w300,387.3155803915386,340.15980348467116,-48.85846369333071,825.058394408125,873.9168581014557,389.14310368646574,787.2414390088541,-6.299002122955914
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,rathigh,18.519703832811217,4.859885188102947,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_rathigh_hgb_w300,415.22178902682924,339.40596648583175,-56.35514224941013,830.9671154237202,887.3222576731304,418.4084772698428,790.1141608328838,-10.776189694974017
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,lpthigh,18.76274845655128,5.764794532419231,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_lpthigh_hgb_w300,411.4998144483364,338.41081844036086,-116.4139189419443,830.8868495859995,947.3007685279438,415.7374376397659,791.9096405805858,-12.010896570398772
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,rpthigh,4.987497782328936,1.68842788966517,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_rpthigh_hgb_w300,385.30330395086924,340.5998861742047,-156.1934829853181,825.2617576535731,981.4552406388912,389.37611004829375,787.3359907519178,-11.954738035759258
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,lshank,5.673918243745365,1.6831033416188566,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_lshank_hgb_w300,385.06646853512837,341.10773377684126,-45.91112424099844,824.9297220192976,870.8408462602961,387.02060557497873,787.1365322009906,-6.403409185010917
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,rshank,16.953288304139758,4.716210381519611,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_rshank_hgb_w300,406.5178444145307,336.7324215166697,-48.26463584473855,831.9947037679755,880.259339612714,408.6577993863158,791.1706978140962,-7.501094354491114
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,lpelvis,6.230090566127032,1.956316539167012,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_lpelvis_hgb_w300,393.86988726693505,338.75677936157814,-75.51375577873878,825.5574448547105,901.0712006334493,395.38860680431094,786.9800390135194,-4.710281248943113
AB01,AB01_dynamic_walk_1_toe-walk,dynamic,rpelvis,19.788341832752,5.925693599461376,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_toe-walk_rpelvis_hgb_w300,408.85317262197094,339.5999096968521,-69.23400590116682,830.5726769907446,899.8066828919115,412.17997342312566,792.8555812715223,-11.615560928247884
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lathigh,11.357443881989044,3.851507289573562,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lathigh_hgb_w300,401.1424607538118,687.9641565285326,-251.47848228663804,2305.462460422566,2556.940942709204,414.1867463461902,1991.738632612592,-36.081941554096055
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rathigh,9.885892681270334,3.650383571573596,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rathigh_hgb_w300,388.33239430627106,680.541871816337,-150.51724502452154,2304.3618984330537,2454.879143457575,398.56772228327895,1978.1144184982124,-28.66588965483366
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lpthigh,10.179958815825067,3.088921858645024,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lpthigh_hgb_w300,397.77181058312016,685.6678652349707,-99.33753618260216,2305.459466041428,2404.79700222403,406.1222975968345,1996.306695998184,-23.806448148054383
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rpthigh,9.095638795162891,3.8252732761829336,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rpthigh_hgb_w300,398.9117890954078,689.6825583546013,-191.99703901114896,2305.0232428337586,2497.0202818449075,413.97100405257294,2014.461647653745,-43.43582224452228
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lshank,11.555662647637975,3.678357310797909,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lshank_hgb_w300,400.9698245403157,689.767413816212,-122.03018733842477,2305.702549566241,2427.7327369046657,410.44081849256816,2010.1803009581213,-25.54728859807045
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rshank,9.200793257754995,3.360343758352081,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rshank_hgb_w300,391.36226053480635,688.5542719442699,-139.6145493567129,2305.4897503289626,2445.1042996856754,403.9471485464366,2000.298585223377,-34.530853859360334
AB01,AB01_dynamic_walk_1_high-knees,dynamic,lpelvis,11.541676678243906,4.108436060536784,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_lpelvis_hgb_w300,387.3500118074694,672.4828180393255,-438.3368440121485,2304.6219605183924,2742.958804530541,400.60757275669556,1965.6399894663025,-34.42116659968549
AB01,AB01_dynamic_walk_1_high-knees,dynamic,rpelvis,17.04431257850461,5.0084561733763175,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_high-knees_rpelvis_hgb_w300,402.11426566874,691.082897172822,-313.1603805594821,2306.368118630671,2619.528499190153,417.6843796111919,2003.1126750889173,-41.1836179879397
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,lathigh,2.7311899822987256,1.1325197533497335,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_lathigh_hgb_w300,377.0223337638992,339.8494330484591,-67.02580783893565,859.9327079439447,926.9585157828803,380.9804203918909,787.3526913500189,-13.841115975234125
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,rathigh,5.7247795788736,1.830651028552733,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_rathigh_hgb_w300,372.58867240261884,340.2487956014643,-48.67029833719559,859.8596232396995,908.5299215768952,374.91035471186365,791.9627718578329,-8.01662390419854
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,lpthigh,5.669417874503758,1.8330298553777795,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_lpthigh_hgb_w300,369.3888692069119,340.0642414499972,-166.88611589657307,859.2803773485665,1026.1664932451395,372.26556747482243,792.0239355953339,-7.875456654162565
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,rpthigh,4.211174667673247,1.3250042825246455,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_rpthigh_hgb_w300,380.6366384999505,339.3512217958707,-42.24623961311769,860.3951337091562,902.6413733222739,382.3760829568645,790.2860090468697,-6.045086244027606
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,lshank,3.9843347840797234,1.4266109564481624,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_lshank_hgb_w300,378.4315637829661,337.9633964817778,-87.81581428961107,859.619390593627,947.4352048832382,381.77691000618137,787.4532542925563,-10.636915131039604
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,rshank,3.6827022053463856,1.1359156690175725,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_rshank_hgb_w300,376.91012923250383,340.2170542140507,-72.1931184391961,859.874081583108,932.0672000223042,378.8811540783691,793.4420514414008,-6.478445804001853
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,lpelvis,2.474768047696608,1.0550135802400666,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_lpelvis_hgb_w300,378.277465142038,339.17395931533923,-93.81682712424735,858.8852689457802,952.7020960700276,381.2902075993175,787.3319238897037,-9.16962984656523
AB01,AB01_dynamic_walk_1_heel-walk,dynamic,rpelvis,6.090624353901706,2.2162513679016707,300,78.9,E:\safestride\out_grid\AB01\AB01_dynamic_walk_1_heel-walk_rpelvis_hgb_w300,373.9313095020476,340.4415613295539,-171.1839018866339,859.4327437511333,1030.6166456377673,379.669015196423,785.9454032078636,-19.95137384405833
AB01,AB01_cutting_1_right-slow,cutting,lathigh,13.359523639496468,4.689101666042628,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lathigh_hgb_w300,629.3477664680365,427.9919127752543,-44.54767894132816,1536.8334932657738,1581.3811722071018,630.6550732681998,1379.2576079372423,-3.557783582584012
AB01,AB01_cutting_1_right-slow,cutting,rathigh,13.65005926036433,5.236977976193121,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rathigh_hgb_w300,634.7631185054024,425.31945012886615,-119.1114319816651,1536.401134492551,1655.512566474216,638.9874368314806,1346.0341323575692,-8.561218746617502
AB01,AB01_cutting_1_right-slow,cutting,lpthigh,12.183387363913006,4.420383160564028,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpthigh_hgb_w300,624.8702257293926,425.33884701618837,-80.40766820434527,1536.6007538446663,1617.0084220490116,627.1647575471172,1379.949158750211,-4.968303993503791
AB01,AB01_cutting_1_right-slow,cutting,rpthigh,13.963211840154406,4.973387405141156,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpthigh_hgb_w300,635.1592491781026,425.42695033031345,-145.64241285433462,1536.0098171347008,1681.6522299890355,638.9341553276863,1344.9589967640843,-7.320955870913332
AB01,AB01_cutting_1_right-slow,cutting,lshank,11.661972393924394,4.748286967060798,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lshank_hgb_w300,621.3919294138959,424.49983009782454,-153.22108551004948,1536.0542822945083,1689.2753678045578,624.8355811136813,1369.5328251102176,-3.160086527550818
AB01,AB01_cutting_1_right-slow,cutting,rshank,13.882335902958284,4.733140806288256,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rshank_hgb_w300,640.8654475653516,433.3923491354625,-128.2856122323188,1537.1799051126584,1665.4655173449771,645.8397557342148,1349.9204229494815,-12.129623031387773
AB01,AB01_cutting_1_right-slow,cutting,lpelvis,13.533799643924649,4.794088465277013,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_lpelvis_hgb_w300,629.2745399151061,424.9059629786612,-184.6893943491525,1536.1034552580622,1720.7928496072147,632.0508928868568,1343.5880501815586,-7.378377416321409
AB01,AB01_cutting_1_right-slow,cutting,rpelvis,14.88911561252668,5.488362018047774,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-slow_rpelvis_hgb_w300,623.5626305660261,425.4018694289211,-108.53151999146368,1536.227501051525,1644.7590210429887,626.6833324473128,1377.8768177539412,-2.733691064267767
AB01,AB01_cutting_1_right-fast,cutting,lathigh,8.95247911371076,3.6163215601545686,300,78.9,E:\safestride\out_grid\AB01\AB01_cutting_1_right-fast_lathigh_hgb_w300,585.8669106341188,500.80422209057826,-174.650918327568,1643.6803781941817,1818.3312965217497,591.952134933634,1490.4419863058831,-19.683449910914504
